id,latitude,longitude,country,city,material,llrs,code_level,n_stories,occupancy,block_position,epoch_construction,roof_shape,roof_material,image_quality,taxonomy,image filename or link
220.0,38.697306409371926,-9.19447765786266,Portugal,Lisbon,MCF,LWAL,CDL,4,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:4/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69730641,-9.19447766&heading=153.21901852020443&pitch=5&fov=120"
221.0,38.6972303858882,-9.197087624068557,Portugal,Lisbon,CR,LFM,CDH,2,COM,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDH/H:2/BPD/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69723039,-9.19708762&heading=149.25941097315928&pitch=5&fov=120"
222.0,38.6971499953894,-9.218546486503389,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69715,-9.21854649&heading=97.95726921007713&pitch=5&fov=120"
223.0,38.703373283680975,-9.217386321593503,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70337328,-9.21738632&heading=259.7832528700389&pitch=5&fov=120"
224.0,38.694300884744166,-9.206500638615427,Portugal,Lisbon,S,LFM,CDH,1,COM,BPD,Select Epoch of Construction,RSH1,RMT6,,S/LFM/CDH/H:1/BPD/RSH1+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69430088,-9.20650064&heading=136.9460530742448&pitch=5&fov=120"
225.0,38.69825417439068,-9.217847423055243,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69825417,-9.21784742&heading=100.14875112501335&pitch=5&fov=120"
226.0,38.69520912953109,-9.213517487627676,Portugal,Lisbon,CR,LFINF,CDL,4,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69520913,-9.21351749&heading=326.04924767475575&pitch=5&fov=120"
227.0,38.69724360500349,-9.19671941096666,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69724361,-9.19671941&heading=62.00646641776291&pitch=5&fov=120"
228.0,38.69693659173627,-9.223149329645963,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69693659,-9.22314933&heading=1.7776183335689666&pitch=5&fov=120"
229.0,38.70316915735257,-9.203420020559888,Portugal,Lisbon,CR,LFINF,CDL,4,RES,BP1,Select Epoch of Construction,RSH3,RMT1,,CR/LFINF/CDL/H:4/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70316916,-9.20342002&heading=301.51242442093417&pitch=5&fov=120"
230.0,38.69806844706161,-9.198472155466074,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69806845,-9.19847216&heading=194.53780183025634&pitch=5&fov=120"
231.0,38.699034745165584,-9.199351671903946,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69903475,-9.19935167&heading=50.76946170195373&pitch=5&fov=120"
232.0,38.70354858364025,-9.203553995078272,Portugal,Lisbon,CR,LFINF,CDL,4,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70354858,-9.203554&heading=168.77411354540573&pitch=5&fov=120"
233.0,38.70068276749674,-9.221265391011803,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70068277,-9.22126539&heading=121.71036517323432&pitch=5&fov=120"
234.0,38.69756187116416,-9.194053091031856,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69756187,-9.19405309&heading=323.78977489191254&pitch=5&fov=120"
235.0,38.69581954776914,-9.19521270452788,Portugal,Lisbon,CR,LFINF,CDL,3,COM,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFINF/CDL/H:3/BPD/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69581955,-9.1952127&heading=142.8474605884026&pitch=5&fov=120"
236.0,38.69480927777261,-9.213591842594838,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69480928,-9.21359184&heading=329.0984751499976&pitch=5&fov=120"
237.0,38.69532205791639,-9.22002474353536,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69532206,-9.22002474&heading=1.703448565483484&pitch=5&fov=120"
238.0,38.69524177965479,-9.213098729668756,Portugal,Lisbon,CR,LFINF,CDN,4,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDN/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69524178,-9.21309873&heading=323.7721827575091&pitch=5&fov=120"
239.0,38.70155578511301,-9.20480638667663,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70155579,-9.20480639&heading=354.1154451939734&pitch=5&fov=120"
240.0,38.69769710145336,-9.216808799446085,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6976971,-9.2168088&heading=90.32640838710012&pitch=5&fov=120"
241.0,38.69784353506201,-9.20231414798254,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69784354,-9.20231415&heading=154.52660406100392&pitch=5&fov=120"
242.0,38.694516858504905,-9.217882266620787,Portugal,Lisbon,MCF,LWAL,CDN,1,RES,BPD,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:1/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69451686,-9.21788227&heading=341.5251387785687&pitch=5&fov=120"
243.0,38.70085419422907,-9.21582219442845,Portugal,Lisbon,CR,LFM,CDM,2,GOV,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/GOV,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70085419,-9.21582219&heading=20.785015966650917&pitch=5&fov=120"
244.0,38.69773969056107,-9.202039575344765,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69773969,-9.20203958&heading=222.107358882943&pitch=5&fov=120"
245.0,38.69775819412166,-9.203443770476214,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69775819,-9.20344377&heading=55.658089994454144&pitch=5&fov=120"
246.0,38.69632897283304,-9.2205713394497,Portugal,Lisbon,CR,LFINF,CDL,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69632897,-9.22057134&heading=173.7578384438636&pitch=5&fov=120"
247.0,38.697592399999984,-9.214923899999995,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6975924,-9.2149239&heading=81.52028551663426&pitch=5&fov=120"
248.0,38.70328474534767,-9.216477459714794,Portugal,Lisbon,CR,LFM,CDM,2,RES,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDM/H:2/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70328475,-9.21647746&heading=182.44087214934234&pitch=5&fov=120"
249.0,38.70405989999999,-9.2051505,Portugal,Lisbon,CR,LDUAL,CDM,6.0-7.0,GOV,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LDUAL/CDM/H:6-7/BPD/RSH1+RMN/GOV,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7040599,-9.2051505&heading=197.51076800618773&pitch=5&fov=120"
250.0,38.69717405592657,-9.202783539148667,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69717406,-9.20278354&heading=154.87496653775958&pitch=5&fov=120"
251.0,38.69991585688401,-9.204112499804484,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH3,RMT1,,MUR/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69991586,-9.2041125&heading=240.8296981674004&pitch=5&fov=120"
252.0,38.69293742966431,-9.209907027449216,Portugal,Lisbon,S,LFM,CDH,1,COM,BPD,Select Epoch of Construction,RSH1,RMT6,,S/LFM/CDH/H:1/BPD/RSH1+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69293743,-9.20990703&heading=134.93922886875623&pitch=5&fov=120"
253.0,38.70001602906928,-9.224922670562467,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70001603,-9.22492267&heading=19.2965941636366&pitch=5&fov=120"
254.0,38.6979822178774,-9.192097545607446,Portugal,Lisbon,MCF,LWAL,CDL,1,EDU,BP2,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:1/BP2/RSH3+RMT1/EDU,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69798222,-9.19209755&heading=316.42073178362284&pitch=5&fov=120"
255.0,38.7004591,-9.21256575,Portugal,Lisbon,MCF,LWAL,CDM,1,GOV,BPD,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDM/H:1/BPD/RSH3+RMT1/GOV,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7004591,-9.21256575&heading=132.56475835797085&pitch=5&fov=120"
256.0,38.69893361666658,-9.22076918113075,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69893362,-9.22076918&heading=297.6660919181282&pitch=5&fov=120"
257.0,38.69818601454852,-9.21789698333313,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69818601,-9.21789698&heading=100.1487201386646&pitch=5&fov=120"
258.0,38.7010897058,-9.216046899101988,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70108971,-9.2160469&heading=26.181739275697964&pitch=5&fov=120"
259.0,38.69532450331973,-9.214397603355415,Portugal,Lisbon,CR,LFINF,CDL,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6953245,-9.2143976&heading=230.75111926043553&pitch=5&fov=120"
260.0,38.697516606713016,-9.20315320708357,Portugal,Lisbon,CR,LFM,CDL,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFM/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69751661,-9.20315321&heading=334.1676595852583&pitch=5&fov=120"
261.0,38.69471761230689,-9.21198746060335,Portugal,Lisbon,CR,LFM,CDM,2,COM,BP2,Select Epoch of Construction,RSH2,RMT6,,CR/LFM/CDM/H:2/BP2/RSH2+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69471761,-9.21198746&heading=309.8327128376876&pitch=5&fov=120"
262.0,38.69990299021451,-9.225263475597092,Portugal,Lisbon,MCF,LWAL,CDM,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDM/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69990299,-9.22526348&heading=197.14716630382634&pitch=5&fov=120"
263.0,38.69780436324183,-9.202840197560432,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69780436,-9.2028402&heading=155.81362541901262&pitch=5&fov=120"
264.0,38.699158925339525,-9.21448714485305,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69915893,-9.21448714&heading=250.73427685172578&pitch=5&fov=120"
265.0,38.69902272197356,-9.214689878846327,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69902272,-9.21468988&heading=250.34721890930552&pitch=5&fov=120"
266.0,38.69235620933097,-9.213159488507976,Portugal,Lisbon,CR,LFINF,CDL,3,COM,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFINF/CDL/H:3/BPD/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69235621,-9.21315949&heading=319.2822649380457&pitch=5&fov=120"
267.0,38.700336366764006,-9.207795099804027,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70033637,-9.2077951&heading=82.61600385699938&pitch=5&fov=120"
268.0,38.7017774,-9.2159237,Portugal,Lisbon,CR,LFINF,CDL,2,RES,BPD,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7017774,-9.2159237&heading=218.07653417556168&pitch=5&fov=120"
269.0,38.69695004025335,-9.194059349981025,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69695004,-9.19405935&heading=243.7958140470622&pitch=5&fov=120"
270.0,38.69762063126856,-9.19580166855477,Portugal,Lisbon,MUR,LWAL,CDN,3,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MUR/LWAL/CDN/H:3/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69762063,-9.19580167&heading=324.87284326825795&pitch=5&fov=120"
271.0,38.69693841598838,-9.194783886358344,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69693842,-9.19478389&heading=59.74650147503968&pitch=5&fov=120"
272.0,38.70033563467832,-9.22606648323008,Portugal,Lisbon,MCF,LWAL,CDL,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70033563,-9.22606648&heading=171.6686169980286&pitch=5&fov=120"
273.0,38.70397134888276,-9.202888360368162,Portugal,Lisbon,MCF,LWAL,CDN,2,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDN/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70397135,-9.20288836&heading=354.70159299244744&pitch=5&fov=120"
274.0,38.70099255910662,-9.219504761869532,Portugal,Lisbon,CR,LFM,CDM,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70099256,-9.21950476&heading=302.0341529604568&pitch=5&fov=120"
275.0,38.70234007307665,-9.205285186987991,Portugal,Lisbon,MUR,LWAL,CDN,1,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MUR/LWAL/CDN/H:1/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70234007,-9.20528519&heading=157.92917062301456&pitch=5&fov=120"
276.0,38.701666013178986,-9.203344120868802,Portugal,Lisbon,CR,LFINF,CDL,4,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:4/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70166601,-9.20334412&heading=158.84032869344497&pitch=5&fov=120"
277.0,38.6992798154523,-9.221004771119713,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69927982,-9.22100477&heading=30.311573611298854&pitch=5&fov=120"
278.0,38.69795403747644,-9.20372040684132,Portugal,Lisbon,MCF,LWAL,CDN,3,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDN/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69795404,-9.20372041&heading=335.2101922085613&pitch=5&fov=120"
279.0,38.69986230573498,-9.219821030226973,Portugal,Lisbon,MUR,LWAL,CDN,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69986231,-9.21982103&heading=32.01147897334499&pitch=5&fov=120"
280.0,38.70161772560252,-9.216398205661635,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70161773,-9.21639821&heading=133.73423779906017&pitch=5&fov=120"
281.0,38.69914219271511,-9.201885278829796,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69914219,-9.20188528&heading=150&pitch=5&fov=120"
282.0,38.70182944999999,-9.20405535,Portugal,Lisbon,CR,LFM,CDL,5,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,CR/LFM/CDL/H:5/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70182945,-9.20405535&heading=313.0521368124489&pitch=5&fov=120"
283.0,38.69712352742695,-9.217656656879074,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69712353,-9.21765666&heading=92.78716509675138&pitch=5&fov=120"
284.0,38.699658657901416,-9.220522616569252,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69965866,-9.22052262&heading=31.980219374036267&pitch=5&fov=120"
285.0,38.70087507330791,-9.226544392104742,Portugal,Lisbon,CR,LFINF,CDL,3,RES,BPD,Select Epoch of Construction,RSH2,RMT1,,CR/LFINF/CDL/H:3/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70087507,-9.22654439&heading=84.36733523576174&pitch=5&fov=120"
286.0,38.69728083944735,-9.21145982131239,Portugal,Lisbon,CR,LFM,CDH,3,RES,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDH/H:3/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69728084,-9.21145982&heading=132.49245263373314&pitch=5&fov=120"
287.0,38.69574759469291,-9.22076036179666,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69574759,-9.22076036&heading=3.4505336796437405&pitch=5&fov=120"
288.0,38.6995832857108,-9.210512317281832,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69958329,-9.21051232&heading=297.87284575020544&pitch=5&fov=120"
289.0,38.69763221705599,-9.20140939708602,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69763222,-9.2014094&heading=252.30771509657774&pitch=5&fov=120"
290.0,38.6996894127665,-9.220886292804355,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69968941,-9.22088629&heading=211.97999198570818&pitch=5&fov=120"
291.0,38.696862800000005,-9.218103949999996,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6968628,-9.21810395&heading=272.78688544835074&pitch=5&fov=120"
292.0,38.69703386773332,-9.218162747601909,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69703387,-9.21816275&heading=94.55521673609888&pitch=5&fov=120"
293.0,38.69586716092721,-9.224632333722292,Portugal,Lisbon,CR,LFINF,CDL,3,COM,BPD,Select Epoch of Construction,RSH1,RMN,,CR/LFINF/CDL/H:3/BPD/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69586716,-9.22463233&heading=109.44883095284848&pitch=5&fov=120"
294.0,38.69633840268808,-9.22132701896106,Portugal,Lisbon,MCF,LWAL,CDL,2,RES,BPD,Select Epoch of Construction,RSH3,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6963384,-9.22132702&heading=179.62767963481303&pitch=5&fov=120"
295.0,38.697309,-9.21863715,Portugal,Lisbon,MUR,LWAL,CDL,1,RES,BP2,Select Epoch of Construction,RSH1,RMN,,MUR/LWAL/CDL/H:1/BP2/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.697309,-9.21863715&heading=279.45981589338044&pitch=5&fov=120"
296.0,38.69465840755423,-9.216403209901324,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69465841,-9.21640321&heading=247.72460075033922&pitch=5&fov=120"
297.0,38.69556248408463,-9.218317985352416,Portugal,Lisbon,CR,LFM,CDL,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH1,RMN,,CR/LFM/CDL/H:4/BP2/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69556248,-9.21831799&heading=173.20863277705234&pitch=5&fov=120"
298.0,38.69954787576763,-9.203885457062643,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69954788,-9.20388546&heading=62.90204419078583&pitch=5&fov=120"
299.0,38.69744991936437,-9.218250267452673,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP2,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69744992,-9.21825027&heading=100.09333370426702&pitch=5&fov=120"
300.0,38.697759700000006,-9.21675995,Portugal,Lisbon,MUR,LWAL,CDL,2,RES,BP1,Select Epoch of Construction,RSH2,RMT1,,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6977597,-9.21675995&heading=90.32643892697524&pitch=5&fov=120"
301.0,38.69916762511416,-9.219075066666669,Portugal,Lisbon,,,,,,,Select Epoch of Construction,,,,H:Select Number of Stories,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69916763,-9.21907507&heading=291.0032437318986&pitch=5&fov=120"
302.0,38.69766033700046,-9.20309588184125,Portugal,Lisbon,CR,LFM,CDL,4,MIX(RES;COM),BP2,Select Epoch of Construction,RSH2,RMT1,,CR/LFM/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69766034,-9.20309588&heading=57.250134221747885&pitch=5&fov=120"
